Run,Total,OverallComment,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q1_feedback,Q2_feedback,Q3_feedback,Q4_feedback,Q5_feedback,Q6_feedback,Q7_feedback,Q8_feedback,Q9_feedback,Q10_feedback
25,30,"Exercises 1–6 are fully and correctly implemented, with appropriate use of matrix operations, MH sampling, and tidyverse tools, and the interpretations align with the expected results. There are no Exercises 7 or 8 in this lab, so no additional work was expected or graded. Overall, this is a complete and accurate submission for the specified exercises.",5,5,5,5,5,5,0,0,,,"Transition matrix, P^6 via %^%, and summing non-churn states are all implemented correctly; the reported probability is accurate.","Correct 2x2 transition matrix, construction of A and b, use of qr.solve, and verification of πP=π and sum(π)=1; steady-state percentage is correctly interpreted.","All four MH acceptance cases are derived with the correct Poisson and proposal ratios, and the final min(1,·) forms match the expected expressions.","MH sampler is correctly coded with proposal and acceptance using alpha, 2000 samples are drawn, and sample quantiles are compared to qpois quantiles as required.","Matrix powers and %*% are used correctly for 1-year, 2-year, and 20-year predictions; good and risky loan paid-in-full percentages match expected values.","Code reproduces the provided covariance and alternative covariance workflow with map, lead, and unnest, and the written interpretation correctly notes they are (numerically) identical.",There is no Exercise 7 in the provided lab; no work to grade.,There is no Exercise 8 in the provided lab; no work to grade.,,
26,30,"Exercises 1–6 are fully and correctly implemented, with both code and explanations matching the intended workflows and results. There is no work corresponding to Q7 and Q8 in this lab file, so those are scored as zero. Overall, this is a strong submission for the covered exercises.",5,5,5,5,5,5,0,0,,,"Transition matrix, P^6 via %^%, and summing non-churn states are all implemented correctly; the reported probability is essentially correct.","Correct 2x2 transition matrix, construction of A and b, use of qr.solve, and verification of pi%*%P and sum(pi); steady-state percentage is accurate.","All four MH acceptance cases are derived with the correct Poisson and proposal ratios, and the final min(1,·) forms match the expected expressions.","MH sampler is correctly coded with proposal and alpha-based acceptance, and sample quantiles are compared to qpois quantiles as required.","Matrix powers and %*% are used appropriately for 1-year, 2-year, and 20-year predictions; good and risky loan paid-in-full percentages match expected values.","Code follows the provided pattern with set.seed, rnorm, map, lead, and unnest to compute both covariance formulas; explanation correctly notes they agree up to rounding.",No content provided for this question.,No content provided for this question.,,
27,30,"Exercises 1–6 are fully and correctly completed, with code and reasoning closely following the intended workflows and producing appropriate interpretations. There are no submissions for Q7–Q8, which are not part of this lab, so they do not affect the effective lab score. Overall, this is a strong, thorough submission.",5,5,5,5,5,5,0,0,,,"Transition matrix, P^6 via %^%, and summing non-churn states are all implemented correctly; the reported probability is essentially correct.","You correctly built the 2x2 transition matrix, formed A and b, solved for pi with qr.solve, and verified both pi %*% P and sum(pi); the steady-state subscriber probability is accurate.","All four MH acceptance cases are derived with the correct Poisson and proposal ratios, and the final min(1, ·) forms match the expected expressions.","The MH sampler uses set.seed, a for-loop with runif for proposals and acceptance via alpha, stores 2000 samples, and compares sample quantiles to qpois; the workflow matches the rubric.","You used matrix multiplication with the correct initial vector, computed 1- and 2-year compositions, and used P%^%20 to obtain the 20-year paid-in-full probabilities for good and risky loans with accurate values.","The code uses set.seed, rnorm, purrr::map, dplyr::lead, and tidyr::unnest to compute both covariance formulas over the required sample sizes, and your explanation correctly notes they agree up to tiny numerical differences.",There is no Q7 in this lab; no work to grade.,There is no Q8 in this lab; no work to grade.,,
28,30,"Exercises 1–6 are fully and correctly implemented, with both code and explanations closely following the intended workflows and yielding the right interpretations. There are no submissions for Q7 and Q8, so those receive zero by default. Overall, this is a strong lab submission on the completed parts.",5,5,5,5,5,5,0,0,,,"Transition matrix, P^6 via %^%, and summing non-churn states are all implemented correctly; the reported probability is essentially correct.","Correct 2x2 transition matrix, construction of A and b, use of qr.solve, and verification of pi%*%P and sum(pi); steady-state percentage is accurate.","All four MH acceptance cases are derived with the correct Poisson ratios and proposal terms, and the final min(1,·) forms match the expected expressions.","MH sampler is correctly coded with proposal and alpha-based acceptance, and sample quantiles are compared to qpois quantiles as required.","Matrix powers and %*% are used appropriately for 1-year, 2-year, and 20-year predictions; good and risky loan paid-in-full percentages match expected values.","Code reproduces the provided covariance and alternative covariance workflow with map, lead, and unnest, and the written comparison correctly notes they agree up to rounding.",No response provided for this question.,No response provided for this question.,,
29,30,"Exercises 1–6 are all completed with correct code structure, appropriate use of functions, and accurate interpretations, matching the intended workflows in the solutions. There are no submissions for Q7–Q8, which do not appear in this lab. Overall, this is a strong and thorough submission for the assigned exercises.",5,5,5,5,5,5,0,0,,,"Transition matrix, P^6 via %^%, and summing non-churn states are all implemented correctly; the reported probability is essentially correct.","You correctly built P, formed A as t(I−P) with a constraint row, solved via qr.solve, and verified both pi%*%P and sum(pi); the steady-state subscriber probability is accurate.","All four MH acceptance cases are derived with the correct Poisson and proposal ratios, and the final min(1,·) forms match the expected expressions.","The MH sampler uses set.seed, a proper proposal and alpha-based acceptance, stores 2000 samples, and compares sample quantiles to qpois; the workflow and outputs are correct.","You used matrix multiplication and P%^%20 appropriately to get 1- and 2-year compositions and 20-year paid-in-full probabilities for good and risky loans, with correct numeric results.","The tibble/map/lead/unnest pipeline correctly computes both covariance formulas across the requested sample sizes, and your interpretation that they agree up to rounding is appropriate.",There is no Exercise 7 in the provided lab; no work to grade.,There is no Exercise 8 in the provided lab; no work to grade.,,
30,30,"All six exercises are completed with correct code and reasoning that closely follow the intended workflows and produce the right interpretations. The Markov chain, MH sampling, and covariance tasks are all handled accurately and clearly. There are no substantive issues to correct.",5,5,5,5,5,5,0,0,,,"Correct transition matrix, use of %^% to get P6, and summing non-churn states from the first row; probability is essentially correct. Nice clear code.","Correct 2x2 transition matrix, proper construction of A and b, use of qr.solve, and checks of pi %*% P and sum(pi); steady-state subscriber probability is correct.","All four MH acceptance cases are handled with the correct Poisson ratios and proposal terms, and the final min(1, ·) forms match the target expressions.","Implements MH correctly with set.seed, runif proposals and accept/reject using alpha, stores 2000 samples, and compares sample and theoretical quantiles; workflow and output structure are appropriate.","Uses correct initial state, matrix multiplication for 1- and 2-year compositions, and P%^%20 with appropriate rows to get 20-year paid-in-full probabilities for good and risky loans; reported percentages are accurate.","Code matches the intended workflow: generates data for multiple T, computes standard and alternative covariance via differences, unnests results, and the written interpretation correctly notes they are (numerically) identical.",No Q7 exercise is present in this lab; score set to 0 by default.,No Q8 exercise is present in this lab; score set to 0 by default.,,
31,30,"Exercises 1–6 are fully and correctly implemented, with appropriate use of matrix operations, MH sampling, and tidyverse tools, and the written explanations align with the intended interpretations. There is no work for Q7 and Q8, so those receive no credit. Overall, this is a strong submission on the completed exercises.",5,5,5,5,5,5,0,0,,,"Correctly defines P, uses %^% to get P6, and sums non-churn states; numeric answer (~74.85%) is appropriate and workflow is clear.","Correct 2x2 transition matrix, constructs A and b properly, uses qr.solve, and verifies pi %*% P and sum(pi); steady-state percentage is correct.","All four MH acceptance cases are handled with the correct Poisson ratios and proposal terms, and the final min(1, ·) forms match the target expressions.","Implements a valid MH sampler with proposal and acceptance using alpha, stores 2000 samples, and compares sample and theoretical quantiles via quantile and qpois; output structure is acceptable.","Uses matrix multiplication with initial state and P for 1- and 2-year compositions, and P%^%20 with appropriate rows for 20-year good and risky loan outcomes; reported percentages match expected values.","Uses set.seed, rnorm, purrr::map, dplyr::lead, and tidyr::unnest exactly as intended to compute both covariance formulas over multiple T; explanation correctly notes they agree up to small numerical differences.",No content provided for this question.,No content provided for this question.,,
32,30,"Exercises 1–6 are all completed with correct code, appropriate use of the required functions, and accurate interpretations in the markdown. The Markov chain, MH sampling, and covariance tasks all follow the intended workflows closely. There are no additional questions beyond Q6 in this lab, so Q7 and Q8 are not applicable.",5,5,5,5,5,5,0,0,,,"Transition matrix, P^6 via %^%, and summing non-churn states are all implemented correctly; the reported probability is accurate and the workflow is clear.","You correctly built the 2x2 transition matrix, formed A and b, solved for pi with qr.solve, and verified pi%*%P and sum(pi); the steady-state subscriber percentage is correct.","All four MH acceptance cases are derived with the correct Poisson ratios and proposal terms, and the final min(1,·) forms match the target expressions.","The MH sampler is correctly coded with proposal and acceptance using alpha, runs for 2000 iterations, and compares sample quantiles to qpois; the structure and outputs match the expected process.",You used matrix multiplication and P%^%20 appropriately to get 1- and 2-year compositions and long-run paid-in-full probabilities for good and risky loans; the reported percentages are correct.,"The simulation uses set.seed, rnorm, purrr::map, dplyr::lead, and tidyr::unnest as required, and the explanation correctly notes that cov and alt_cov agree up to tiny numerical differences.",There is no Q7 in this lab; no work to grade.,There is no Q8 in this lab; no work to grade.,,
33,30,"Exercises 1–6 are all completed with correct code and reasoning that closely follow the intended workflows, and your numerical interpretations are appropriate. There are no additional exercises beyond 6 in this lab, so Q7 and Q8 are not applicable. Overall, this is a strong, complete submission.",5,5,5,5,5,5,0,0,,,"All required steps are present: P is defined, P^6 is computed with %^%, and the non-churn states are summed correctly. The reported probability (~74.85%) is accurate; nice work.","You correctly built the 2x2 transition matrix, formed A as t(I−P) with a constraint row, solved for pi with qr.solve, and verified pi%*%P and sum(pi). The steady-state subscriber probability (~23.1%) is correct.","All four MH acceptance cases are handled with the correct ratios and proposal terms, and you state the final min(1,·) forms. The derivation is complete and matches the expected formulas.","Your MH sampler uses set.seed, a for loop with runif for proposals and acceptance, and the provided alpha function. You then compute sample quantiles and compare them to qpois; the workflow and expected output structure are correct.","You use matrix multiplication with the initial state and P (and P^20) to get 1-year, 2-year, and 20-year outcomes. The good and risky loan paid-in-full probabilities (~76.5% and ~19.6%) are correctly extracted from P^20.","You reproduce the full tibble/purrr/dplyr/tidyr workflow, computing both covariance formulas across the requested sample sizes. Your interpretation correctly notes that the two covariances are essentially identical up to numerical error.",There is no Exercise 7 in this lab; no work to grade.,There is no Exercise 8 in this lab; no work to grade.,,
34,30,"All six implemented exercises are complete, follow the required workflows, and produce correct interpretations and results. The work is clear and well-structured. Note that there are only six graded exercises in this lab; Q7 and Q8 are not applicable.",5,5,5,5,5,5,0,0,,,"Transition matrix, use of %^% for P^6, and summing non-churn states are all correct; the reported probability (~74.85%) is accurate and the workflow is clear.","You correctly built the 2x2 transition matrix, formed A and b, solved for pi with qr.solve, and verified both pi %*% P and sum(pi); the steady-state subscriber probability (~23%) is correct.","All four MH acceptance cases are derived correctly with the right Poisson ratios and proposal terms, and you state the final min(1, ·) forms as required.","The MH sampler is implemented properly with proposal and acceptance using alpha, and you compare sample and theoretical quantiles using quantile and qpois; the structure and expected output are correct.","You use matrix multiplication and P%^%20 correctly for 1-year, 2-year, and 20-year outcomes; the reported paid-in-full percentages for good and risky loans match the expected values.","The simulation uses set.seed, rnorm, purrr::map, dplyr::lead, and tidyr::unnest as specified, and you correctly compute and compare cov and alt_cov, noting they agree up to numerical error.",There is no Q7 in this lab; no work to grade.,There is no Q8 in this lab; no work to grade.,,
35,30,"Exercises 1–6 are fully and correctly completed, with appropriate code structure and accurate interpretations that align with the solution template and rubric. There are no additional exercises beyond 6 in this lab, so Q7 and Q8 are not applicable. Overall, this is a strong submission demonstrating correct use of Markov chains, MH sampling, and covariance calculations.",5,5,5,5,5,5,0,0,,,"All required steps are present: P is defined, P^6 is computed with %^%, and the non-churned probability is obtained from the first row; the reported value (~74.85%) is correct.","Correct 2x2 transition matrix, construction of A and b, and solution via qr.solve; checks of pi %*% P and sum(pi) are included, and the steady-state subscriber probability (~23%) is accurate.","All four MH acceptance cases are handled with the correct ratios and proposal terms, leading to the correct min(1,·) formulas; the reasoning is clear and matches the target expressions.","Implements the MH sampler with set.seed, runif-based proposals and accept/reject using alpha, stores 2000 samples, and compares sample quantiles to qpois; structure and outputs match the expected workflow.",Uses matrix multiplication and P%^%20 correctly to get 1- and 2-year portfolio compositions and 20-year paid-in-full probabilities for good and risky loans; reported percentages (~76.5% and ~19.6%) are correct.,"Code follows the provided pattern with set.seed, rnorm data generation, purrr::map, dplyr::lead, and tidyr::unnest to compute both covariance formulas; the written interpretation correctly notes they are (numerically) identical.",There is no Exercise 7 in the provided lab; no work to grade.,There is no Exercise 8 in the provided lab; no work to grade.,,
36,30,"Exercises 1–6 are fully and correctly completed, with appropriate code structure and accurate interpretations that align with the solution template. There is no work for Q7 and Q8, but based on the provided rubric excerpt only Q1–Q6 are relevant here, yielding full credit. Nice job implementing both the Markov chain and Monte Carlo components.",5,5,5,5,5,5,0,0,,,"Correct transition matrix, use of %^%, and summing non-churn states; probability is essentially correct and workflow is clear.","Correct 2x2 P, proper construction of A and b, use of qr.solve, and verification of pi%*%P and sum(pi); steady-state percentage is accurate.","All four MH acceptance cases are derived with the correct Poisson ratios and proposal terms, and final min(1,·) forms match the expected results.","MH sampler is correctly implemented with proposal and acceptance using alpha, and sample quantiles are compared to qpois; structure and logic match the rubric.","Matrix powers and %*% are used correctly for 1-, 2-, and 20-year transitions; good and risky loan paid-in-full probabilities match expected values.","Code reproduces the provided covariance and alternative covariance workflow with map, lead, and unnest; explanation correctly notes they agree up to rounding.",No content provided for this question.,No content provided for this question.,,
37,30,"Exercises 1–6 are fully and correctly implemented, with appropriate use of matrix operations, MH sampling, and tidyverse workflows, and the written explanations align with the expected results. There is no work corresponding to Q7 and Q8 in this lab file, so those are scored as zero. Overall, this is a strong submission for the parts attempted.",5,5,5,5,5,5,0,0,,,"Correct transition matrix, use of %^%, and summing non-churn states; numeric answer (~74.85%) is appropriate and workflow is complete.","Correct 2x2 P matrix, construction of A and b, use of qr.solve, and verification of pi%*%P and sum(pi); steady-state subscriber probability (~23%) is correctly reported.","All four MH acceptance cases are derived with the correct Poisson and proposal ratios, yielding the expected min(1,·) formulas; reasoning is clear and complete.","MH sampler correctly implemented with proposal and alpha, 2000 iterations, and comparison of sample vs theoretical quantiles using quantile and qpois; output structure is acceptable.","Uses correct initial state, matrix multiplication for 1- and 2-year compositions, and P%^%20 for 20-year outcomes; reported good and risky loan paid-in-full percentages match expectations.","Implements the tibble/map/lead/unnest workflow exactly as intended, computing both covariance formulas over the required sample sizes and correctly noting they agree up to rounding.",No content provided for this question.,No content provided for this question.,,
38,30,"Exercises 1–6 are fully and correctly implemented, closely following the intended workflows and producing appropriate interpretations. There is no work for Q7 and Q8, so they receive no credit. Overall, this is a strong submission on the completed exercises.",5,5,5,5,5,5,0,0,,,"Correctly defines P, uses %^% to get P6, and sums non-churn states; probability is essentially correct and workflow is clear.","Transition matrix, construction of A and b, qr.solve for pi, and checks for pi%*%P and sum(pi) are all present and correct; steady-state percentage is accurate.","All four MH acceptance cases are derived with the correct Poisson ratios and proposal terms, and the final min(1,·) forms match the expected expressions.","Implements MH sampler with set.seed, runif-based proposals and accept/reject using alpha, then compares sample and theoretical quantiles; process and output structure are correct.","Uses matrix multiplication and P%^%20 appropriately for 1-year, 2-year, and 20-year outcomes; good and risky loan paid-in-full percentages match expected values.","Uses set.seed, rnorm, purrr::map, dplyr::lead, and tidyr::unnest exactly as required; table structure and interpretation correctly note near-identical cov and alt_cov values.",No content provided for this question; nothing to grade.,No content provided for this question; nothing to grade.,,
39,30,"Exercises 1–6 are all completed with correct code structure, appropriate use of functions, and accurate interpretations. The Markov chain, MH sampling, and covariance tasks follow the intended workflows closely. There are no substantive issues to deduct points for within the covered exercises.",5,5,5,5,5,5,0,0,,,"Correct transition matrix, use of %^%, and summing non-churn states; probability is essentially correct and workflow is clear.","Correct 2x2 P, proper construction of A and b, use of qr.solve, and checks for pi%*%P and sum(pi); steady-state subscriber percent is accurate.","All four MH acceptance cases are handled with correct Poisson ratios and proposal terms, yielding the expected min(1,·) formulas.","Implements MH sampler with set.seed, runif proposals and accept/reject using alpha, then compares sample and theoretical quantiles; process and output structure are correct.","Uses matrix powers and %*% correctly for 1-year, 2-year, and 20-year outcomes; good and risky loan paid-in-full percentages match expected values.","Uses set.seed, rnorm, purrr::map, dplyr::lead, and tidyr::unnest as required; table structure is correct and explanation notes near-identical cov and alt_cov values.",No Q7 exercise is present in this lab; rubric only covers Exercises 1–6.,No Q8 exercise is present in this lab; rubric only covers Exercises 1–6.,,
40,30,"Exercises 1–6 are all completed with correct code structure, appropriate use of functions, and accurate interpretations, matching the intended workflows in the solutions. There are no additional exercises beyond 6 in this lab, so Q7 and Q8 are not applicable. Overall, this is a strong, complete submission.",5,5,5,5,5,5,0,0,,,"Correctly defines P, uses %^% to get P6, and sums non-churn states; numeric answer (~74.85%) is accurate and clearly reported.","Transition matrix is correct, A and b are constructed properly, qr.solve is used, and both πP and sum(π) checks are shown with a correct steady-state percentage.","All four MH acceptance cases are derived with the correct Poisson ratios and proposal terms, and the final min(1,·) forms match the target expressions.","Implements a valid MH sampler with runif proposals and alpha, stores 2000 samples, and compares sample and theoretical quantiles using quantile and qpois in a clear table.",Uses matrix multiplication correctly for 1- and 2-year portfolio compositions and P%^%20 to obtain long-run paid-in-full probabilities for good and risky loans with accurate percentages.,"Code follows the provided workflow with set.seed, rnorm, map, lead, and unnest to compute both covariance formulas, and the written interpretation correctly notes they agree up to small numerical differences.",There is no Exercise 7 in the provided lab; no work to grade.,There is no Exercise 8 in the provided lab; no work to grade.,,
41,30,"Exercises 1–6 are fully and correctly completed, with appropriate code structure and clear interpretations that match the solution workflow. There are no Exercises 7 or 8 in this lab, so only Q1–Q6 contribute to the score. Excellent work overall on Markov chains, MH sampling, and covariance calculations.",5,5,5,5,5,5,0,0,,,"Correctly defines P, uses %^% to get P6, and sums non-churn states; numeric answer (~74.85%) is appropriate and workflow is clear.","Transition matrix, construction of A and b, qr.solve for pi, and checks of pi%*%P and sum(pi) are all present and correct; steady-state percent is correctly interpreted.","All four MH acceptance cases are handled with the correct Poisson ratios and proposal terms, and the final min(1,·) forms match the target expressions.","Implements MH loop with runif proposals and acceptance using alpha, stores 2000 samples, and compares sample and theoretical quantiles using quantile and qpois; structure and intent are correct.",Uses initial vector with P for 1-year and 2-year compositions and P%^%20 with appropriate rows for 20-year good and risky loan outcomes; reported percentages match expected values.,"Code reproduces the provided covariance vs. alternative covariance workflow with map, lead, and unnest; explanation correctly notes they are (numerically) identical up to rounding.",There is no Exercise 7 in the provided lab; no work to grade.,There is no Exercise 8 in the provided lab; no work to grade.,,
42,30,"Exercises 1–6 are fully and correctly implemented, with appropriate use of matrix operations, MH sampling, and tidyverse tools, and the interpretations match the expected results. There is no work for Q7 and Q8, so those receive zero by default. Overall, this is a strong submission on the completed exercises.",5,5,5,5,5,5,0,0,,,"Correctly defines P, uses %^% to get P^6, and sums non-churn states; numeric answer is essentially correct and clearly reported.","Transition matrix, construction of A and b, qr.solve for pi, and checks of pi%*%P and sum(pi) are all present and correct; steady-state percentage is accurate.","All four MH acceptance cases are handled with the correct Poisson ratios and proposal terms, and the final min(1,·) forms match the target expressions.","Implements MH with set.seed, runif-based proposals and accept/reject using alpha, stores 2000 samples, and compares sample and theoretical quantiles; workflow and output structure are correct.","Uses matrix multiplication with the correct initial vector and P to get 1- and 2-year compositions, and uses P%^%20 with appropriate rows to obtain accurate 20-year paid-in-full percentages for good and risky loans.","Code reproduces the intended simulation using map, lead, and unnest to compute both covariance formulas across sample sizes, and the written interpretation correctly notes they agree up to numerical error.",No content provided for this question.,No content provided for this question.,,
43,30,"Exercises 1–6 are fully and correctly completed, with appropriate code structure and clear interpretations that match the solution key. There are no Exercises 7 or 8 in this lab, so the maximum relevant score is achieved on the graded content. Nice work following the Markov chain and Monte Carlo workflows precisely.",5,5,5,5,5,5,0,0,,,"Transition matrix, P^6 via %^%, and summing non-churn states are all implemented correctly; the reported probability is accurate.","Correct 2x2 transition matrix, construction of A and b, use of qr.solve, and verification of πP=π and sum(π)=1; steady-state percentage is correctly interpreted.","All four MH acceptance cases are derived with the correct Poisson and proposal ratios and wrapped in the appropriate min(1,·) form.","MH sampler is correctly coded with proposal and acceptance using alpha, and sample quantiles are compared to qpois at the requested probabilities.","Matrix powers and %*% are used correctly for 1-year, 2-year, and 20-year predictions; good and risky loan paid-in-full percentages match expected values.","Code follows the provided pattern using set.seed, rnorm, purrr::map, lead, and unnest to compute both covariance formulas; explanation correctly notes they agree up to numerical error.",There is no Exercise 7 in the provided lab; no work to grade.,There is no Exercise 8 in the provided lab; no work to grade.,,
44,30,"Exercises 1–6 are fully and correctly implemented, with appropriate use of matrix operations, MH sampling, and tidyverse tools, and the written interpretations align with the expected results. There are no Exercises 7 or 8 in this lab, so those entries are necessarily zero. Overall, this is a complete and accurate submission for the assigned work.",5,5,5,5,5,5,0,0,,,"Transition matrix, P^6 via %^%, and summing non-churn states are all implemented correctly; the reported probability (~74.85%) is accurate.","Correct 2x2 transition matrix, construction of A and b, use of qr.solve, and checks of pi%*%P and sum(pi) are all present; steady-state subscriber probability is correctly interpreted (~23%).","All four MH acceptance cases are handled with the correct Poisson ratios and proposal terms, and the final min(1,·) forms match the expected expressions.","MH sampler is correctly coded with set.seed, proposal and acceptance using alpha, and 2000 iterations; quantiles are compared to qpois, producing the expected side-by-side output.","Matrix powers and %*% are used correctly for 1-year, 2-year, and 20-year predictions; good and risky loan paid-in-full probabilities (~76.5% and ~19.6%) match expectations.","Code follows the provided workflow with set.seed, rnorm, purrr::map, lead, and unnest to compute cov and alt_cov across sample sizes; explanation correctly notes the two methods agree up to numerical error.",There is no Exercise 7 in the provided lab; no work to grade.,There is no Exercise 8 in the provided lab; no work to grade.,,
45,30,"All six exercises are completed with correct code and reasoning, closely matching the intended workflows and results. The Markov chain, MH sampling, and covariance tasks are all implemented accurately. There are no substantive issues to correct.",5,5,5,5,5,5,0,0,,,"Transition matrix, P^6 via %^%, and summing non-churn states are all implemented correctly; the reported probability (~74.85%) is accurate.","You correctly built the 2x2 transition matrix, formed A and b, solved for pi with qr.solve, and verified both pi%*%P≈pi and sum(pi)=1; the steady-state subscriber probability (~23%) is correct.","All four MH acceptance cases are handled with the correct Poisson and proposal ratios, and the final min(1,·) forms match the expected expressions.","The MH sampler uses set.seed, a proper proposal with runif, the given alpha function, and stores 2000 samples; you then compare sample and theoretical quantiles using quantile and qpois in a clear table.","You use matrix multiplication and P%^%20 correctly to get 1- and 2-year portfolio compositions and 20-year paid-in-full probabilities for good and risky loans, with accurate reported percentages.","The code follows the provided pattern with set.seed, rnorm, purrr::map, lead, and unnest to compute both covariance formulas across sample sizes, and your explanation correctly notes they agree up to tiny numerical differences.",There is no Q7 in this lab; no work to grade.,There is no Q8 in this lab; no work to grade.,,
46,30,"Exercises 1–6 are fully and correctly implemented, with appropriate use of matrix operations, MH sampling, and tidyverse tools, and the written interpretations match the expected results. There is no work shown for Q7 and Q8, so those receive no credit. Overall, this is a strong submission on the completed exercises.",5,5,5,5,5,5,0,0,,,"Correctly defines P, uses %^% to get P6, and sums non-churn states; numeric answer (~74.85%) is appropriate and workflow is clear.","Transition matrix is correct, A and b are constructed properly, qr.solve is used, and both πP and sum(π) checks are shown with a correct steady-state probability (~23%).","All four MH acceptance cases are handled with the correct Poisson ratios and proposal terms, yielding the required min(1,·) formulas; reasoning is concise but complete.","Implements MH with set.seed, runif proposals and accept/reject using alpha, stores 2000 samples, and compares sample and theoretical quantiles via quantile and qpois; structure and output format are correct.","Uses matrix multiplication with the correct initial vector and P to get 1- and 2-year compositions, and uses P%^%20 to obtain 20-year paid-in-full probabilities for good and risky loans with accurate reported percentages.","Reproduces the full tibble/map/unnest workflow with rnorm, lead, and the alternative covariance formula; explanation correctly notes that the two covariance calculations are (up to rounding) identical.",No content provided for this question.,No content provided for this question.,,
47,30,"Exercises 1–6 are fully and correctly implemented, with appropriate use of matrix operations, MH sampling, and tidyverse tools, and the written interpretations are accurate. There is no content for additional exercises beyond 6, so Q7 and Q8 receive no credit. Overall, this is a strong submission demonstrating solid understanding of the lab material.",5,5,5,5,5,5,0,0,,,"Correctly defines P, uses %^% to get P^6, and sums non-churn states; numeric answer is essentially correct.","Transition matrix, construction of A and b, qr.solve for pi, and checks of pi%*%P and sum(pi) are all correctly implemented with a correct steady-state percentage.","All four MH acceptance cases are derived with the correct Poisson ratios and proposal terms, and the final min(1,·) forms match the target expressions.","Implements a valid MH loop with runif proposals and alpha, stores 2000 samples, and compares sample and theoretical quantiles; structure and logic match the intended process.","Uses matrix multiplication and P%^%20 correctly for 1-year, 2-year, and 20-year outcomes; reported percentages for good and risky loans paid in full align with expectations.","Uses set.seed, rnorm, purrr::map, dplyr::lead, and tidyr::unnest as specified to compute both covariance formulas and correctly notes they agree up to small numerical differences.",No work corresponding to an Exercise 7 is present in the .qmd file.,No work corresponding to an Exercise 8 is present in the .qmd file.,,
48,30,"Exercises 1–6 are fully and correctly implemented, with appropriate use of matrix operations, MH sampling, and tidyverse tools, and the written interpretations match the expected results. There is no work for Q7 and Q8 in the submitted .qmd, so those receive no credit. Overall, this is a strong submission on the completed exercises.",5,5,5,5,5,5,0,0,,,"Transition matrix, P^6 via %^%, and summing non-churn states are all implemented correctly; the reported probability (~74.85%) is accurate.","Correct 2x2 transition matrix, construction of A and b, use of qr.solve, and checks of pi%*%P and sum(pi); steady-state subscriber probability (~23%) is correctly interpreted.","All four MH acceptance cases are handled with the correct Poisson ratios and proposal terms, yielding the required min(1,·) formulas; reasoning is clear and complete.","MH sampler is correctly coded with set.seed, proposal and acceptance using alpha, and 2000 iterations; quantiles are compared to qpois, and the workflow matches the expected process.","Matrix powers and %*% are used appropriately to get 1-year, 2-year, and 20-year results; good and risky loan paid-in-full probabilities (~76.5% and ~19.6%) are correctly extracted and reported.","Code reproduces the provided covariance and alternative covariance workflow with map, lead, and unnest; explanation correctly notes that the two methods agree up to small numerical differences.",No content was provided for this question in the .qmd file.,No content was provided for this question in the .qmd file.,,
49,30,"Exercises 1–6 are all completed with correct code structure, appropriate use of functions, and accurate interpretations, fully matching the solution workflow. There are no substantive issues or missing steps. Note that Q7 and Q8 do not exist in this lab, so they are not applicable.",5,5,5,5,5,5,0,0,,,"Transition matrix, P^6 via %^%, and summing non-churn states are all implemented correctly; the reported probability is essentially correct.","You correctly built the 2x2 transition matrix, formed A and b, solved for pi with qr.solve, and verified both pi %*% P and sum(pi); the steady-state subscriber probability is accurate.","All four MH acceptance cases are derived with the correct Poisson and proposal ratios, and the final min(1, ·) forms match the expected expressions.","The MH sampler is correctly coded with proposal and acceptance using alpha, and you compare sample and theoretical quantiles at the requested probabilities; the workflow matches the rubric.","You use matrix powers and %*% correctly for 1-year, 2-year, and 20-year predictions, and the reported long-run paid-in-full percentages for good and risky loans are correct.","The simulation uses set.seed, rnorm, purrr::map, lead, and unnest as required, and you correctly compute and compare traditional and alternative covariance, noting they agree up to rounding.",There is no Exercise 7 in the provided lab; no work to grade.,There is no Exercise 8 in the provided lab; no work to grade.,,
50,30,"Exercises 1–6 are all completed with correct code, appropriate workflows, and accurate interpretations, closely matching the solution template. There are no additional exercises beyond 6 in this lab, so Q7 and Q8 are not applicable. Overall, this is a strong, thorough submission.",5,5,5,5,5,5,0,0,,,"Correctly defines P, uses %^% to get P6, and sums non-churn states; numeric answer (~74.85%) is appropriate and workflow is clear.","Transition matrix, construction of A and b, qr.solve for pi, and checks of pi%*%P and sum(pi) are all present and correct; steady-state percent is correctly interpreted.","All four MH acceptance cases are derived with the correct Poisson ratios and proposal terms, and the final min(1, ·) forms match the target expressions.","Implements MH sampler with runif proposals and alpha(), stores 2000 samples, and compares sample quantiles to qpois; process and code structure fully match the rubric.",Uses matrix multiplication for 1- and 2-year portfolio compositions and P%^%20 with correct rows for 20-year good and risky loan outcomes; reported percentages align with expected values.,"Uses set.seed, rnorm, purrr::map, dplyr::lead, and tidyr::unnest to compute both covariance formulas over the required sample sizes and correctly notes they are (numerically) identical.",There is no Exercise 7 in the provided lab; no work to grade.,There is no Exercise 8 in the provided lab; no work to grade.,,
